submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
03/18/2020,AL,61,61,0,10,0,3,2,1,0,0,03/20/2020 12:00:00 AM,Agree,Agree
08/07/2020,AL,98619,94248,4371,1848,84,2605,2345,260,48,12,08/09/2020 12:00:00 AM,Agree,Agree
04/28/2021,ND,107298,99216,8082,144,53,1491,,,5,0,04/29/2021 01:47:03 PM,Agree,Not agree
02/04/2022,NC,2470242,2081391,388851,12385,2753,21097,18500,2597,70,13,02/05/2022 02:28:34 PM,Agree,Agree
11/16/2020,AL,218694,185403,33291,1561,361,4964,4230,734,24,8,11/18/2020 12:00:00 AM,Agree,Agree
08/19/2020,NC,150444,148465,1979,1360,82,2663,2656,7,40,0,08/19/2020 12:00:00 AM,Agree,Agree
05/02/2021,AL,528028,410700,117328,168,54,11190,8936,2254,6,2,05/04/2021 12:00:00 AM,Agree,Agree
04/30/2021,ND,107639,99446,8193,166,67,1494,,,2,0,05/01/2021 01:43:22 PM,Agree,Not agree
06/14/2020,AL,26151,25805,346,820,0,1076,1001,75,14,0,06/16/2020 12:00:00 AM,Agree,Agree
12/25/2021,NC,1625835,1366831,259004,6683,940,19494,17158,2336,23,4,12/25/2021 12:00:00 AM,Agree,Agree
11/07/2021,AL,833252,615957,217295,217,41,16194,12577,3617,15,1,11/09/2021 12:00:00 AM,Agree,Agree
11/28/2020,ND,78658,78658,0,723,0,920,,,5,0,11/29/2020 02:49:08 PM,Agree,Not agree
04/05/2021,AL,516169,404098,112071,264,94,11010,8797,2213,7,1,04/07/2021 12:00:00 AM,Agree,Agree
01/05/2021,NC,585627,530464,55163,7909,2019,8410,7725,685,129,28,01/05/2021 12:00:00 AM,Agree,Agree
05/29/2021,AL,543111,419467,123644,130,31,11377,9088,2289,5,2,05/31/2021 12:00:00 AM,Agree,Agree
12/21/2020,AL,326066,268066,58000,4921,1363,6492,5383,1109,66,21,12/23/2020 12:00:00 AM,Agree,Agree
03/10/2020,ND,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
04/27/2020,ND,942,942,0,75,0,19,,,2,0,05/25/2020 03:38:40 PM,Agree,Not agree
10/09/2020,ND,26628,26628,0,588,0,336,,,15,0,10/10/2020 01:30:17 PM,Agree,Not agree
03/26/2020,ND,58,,,13,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
01/31/2022,NC,2421799,2043921,377878,46933,6457,20757,18213,2544,162,36,02/01/2022 02:22:23 PM,Agree,Agree
08/18/2020,AL,110067,104595,5472,1318,138,2992,2655,337,32,7,08/20/2020 12:00:00 AM,Agree,Agree
01/27/2021,AL,450574,359517,91057,3550,1139,9327,7490,1837,61,19,01/29/2021 12:00:00 AM,Agree,Agree
04/15/2021,AL,520925,406557,114368,412,148,11080,8855,2225,1,1,04/17/2021 12:00:00 AM,Agree,Agree
05/15/2021,AL,539326,417045,122281,253,51,11296,9019,2277,6,1,05/17/2021 12:00:00 AM,Agree,Agree
12/08/2021,NC,1555327,1309736,245591,3302,839,19097,16808,2289,13,0,12/08/2021 12:00:00 AM,Agree,Agree
11/26/2020,ND,77232,77232,0,790,0,902,,,5,0,11/27/2020 03:07:59 PM,Agree,Not agree
01/30/2021,NC,757450,674801,82649,5840,937,10881,9700,1181,90,12,01/30/2021 12:00:00 AM,Agree,Agree
08/04/2020,AL,93191,89476,3715,949,54,2471,2234,237,47,7,08/06/2020 12:00:00 AM,Agree,Agree
01/22/2021,AL,437397,350240,87157,3251,1014,8979,7243,1736,86,23,01/24/2021 12:00:00 AM,Agree,Agree
01/30/2022,AL,1218665,885971,332694,5020,1237,17376,13430,3946,10,5,02/01/2022 12:00:00 AM,Agree,Agree
09/02/2020,AL,127766,117624,10142,1006,265,3421,2993,428,24,5,09/04/2020 12:00:00 AM,Agree,Agree
03/28/2020,ND,94,,,26,,1,,,0,,03/28/2020 04:22:39 PM,Agree,Not agree
12/17/2020,ND,89557,87227,2330,494,54,1225,,,21,0,12/18/2020 02:45:01 PM,Agree,Not agree
10/05/2021,ND,135728,118612,17116,806,261,1629,,,6,0,10/06/2021 02:06:06 PM,Agree,Not agree
02/04/2022,AL,1243682,902177,341505,3365,1160,17387,13441,3946,1,0,02/06/2022 12:00:00 AM,Agree,Agree
02/11/2021,ND,98466,93723,4743,113,22,1431,,,1,0,02/12/2021 02:56:38 PM,Agree,Not agree
03/11/2021,AL,501773,395781,105992,550,165,10741,8585,2156,10,3,03/13/2021 12:00:00 AM,Agree,Agree
02/05/2020,KY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
10/14/2020,KY,86846,73464,13382,1391,317,1710,1632,78,15,3,10/16/2020 12:00:00 AM,Agree,Agree
05/29/2021,KY,456764,343506,113258,273,110,7713,6882,831,6,1,05/31/2021 12:00:00 AM,Agree,Agree
08/03/2020,KY,35155,32218,2937,398,55,915,882,33,4,0,08/05/2020 12:00:00 AM,Agree,Agree
02/17/2020,KY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
07/08/2021,KY,464089,348175,115914,311,143,7887,7044,843,4,0,07/10/2021 12:00:00 AM,Agree,Agree
06/29/2020,KY,16417,15641,776,181,12,678,650,28,6,0,07/01/2020 12:00:00 AM,Agree,Agree
08/06/2020,KY,37299,33992,3307,723,111,936,903,33,8,0,08/08/2020 12:00:00 AM,Agree,Agree
04/16/2020,KY,2476,2430,46,102,2,142,138,4,8,0,04/18/2020 12:00:00 AM,Agree,Agree
04/09/2021,KY,433806,328872,104934,686,232,7412,6623,789,10,1,04/11/2021 12:00:00 AM,Agree,Agree
05/24/2021,KY,455142,342488,112654,126,21,7678,6851,827,6,2,05/26/2021 12:00:00 AM,Agree,Agree
02/06/2020,KY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
11/03/2020,KY,114974,95694,19280,1782,499,2118,2007,111,21,5,11/05/2020 12:00:00 AM,Agree,Agree
12/06/2021,KY,800673,564651,236022,1319,305,12124,10630,1494,18,1,12/08/2021 12:00:00 AM,Agree,Agree
07/28/2020,KY,31602,29129,2473,612,89,876,844,32,10,0,07/30/2020 12:00:00 AM,Agree,Agree
11/01/2021,KY,747371,532124,215247,528,148,11591,10151,1440,24,3,11/03/2021 12:00:00 AM,Agree,Agree
01/05/2021,KY,287742,229466,58276,2908,906,5104,4593,511,50,3,01/07/2021 12:00:00 AM,Agree,Agree
01/04/2021,KY,284834,227464,57370,2448,673,5054,4546,508,49,7,01/06/2021 12:00:00 AM,Agree,Agree
04/21/2020,KY,3049,2996,53,100,2,189,182,7,13,0,04/23/2020 12:00:00 AM,Agree,Agree
03/13/2020,KY,12,11,1,3,0,0,0,0,0,0,03/15/2020 12:00:00 AM,Agree,Agree
10/19/2021,KY,733588,523915,209673,1397,710,11286,9883,1403,31,3,10/21/2021 12:00:00 AM,Agree,Agree
09/16/2021,KY,655257,475325,179932,4855,1649,9688,8546,1142,57,10,09/18/2021 12:00:00 AM,Agree,Agree
10/21/2020,KY,94709,79665,15044,1176,271,1846,1763,83,15,2,10/23/2020 12:00:00 AM,Agree,Agree
03/20/2020,KY,103,94,9,30,2,2,2,0,0,0,03/22/2020 12:00:00 AM,Agree,Agree
01/05/2022,KY,903657,629199,274458,11588,4667,12735,11168,1567,11,3,01/07/2022 12:00:00 AM,Agree,Agree
08/10/2020,KY,39331,35756,3575,169,34,974,939,35,10,0,08/12/2020 12:00:00 AM,Agree,Agree
02/24/2020,KY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
08/14/2021,KY,515337,380808,134529,2793,1023,8237,7349,888,21,4,08/16/2021 12:00:00 AM,Agree,Agree
04/20/2020,KY,2949,2898,51,137,1,176,169,7,10,0,04/22/2020 12:00:00 AM,Agree,Agree
08/23/2021,KY,546661,402656,144005,2610,617,8505,7581,924,29,6,08/25/2021 12:00:00 AM,Agree,Agree
06/02/2021,KY,457405,343939,113466,271,118,7734,6902,832,6,0,06/04/2021 12:00:00 AM,Agree,Agree
07/30/2020,KY,32839,30173,2666,694,102,887,854,33,5,1,08/01/2020 12:00:00 AM,Agree,Agree
09/30/2021,KY,699934,502825,197109,2177,882,10521,9225,1296,66,8,10/02/2021 12:00:00 AM,Agree,Agree
10/18/2020,KY,91439,77115,14324,839,149,1784,1703,81,19,0,10/20/2020 12:00:00 AM,Agree,Agree
06/25/2021,KY,461695,346658,115037,190,75,7837,6997,840,4,0,06/27/2021 12:00:00 AM,Agree,Agree
07/07/2021,KY,463778,348007,115771,379,176,7883,7040,843,5,0,07/09/2021 12:00:00 AM,Agree,Agree
01/22/2022,KY,1085189,759245,325944,11105,2932,12933,11335,1598,18,1,01/24/2022 12:00:00 AM,Agree,Agree
02/19/2020,KY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
01/07/2022,KY,924649,643639,281010,9564,2516,12751,11181,1570,12,3,01/09/2022 12:00:00 AM,Agree,Agree
02/11/2021,KY,391596,301772,89824,1753,651,6586,5884,702,28,4,02/13/2021 12:00:00 AM,Agree,Agree
02/03/2022,KY,1185431,826919,358512,8961,3366,13026,11415,1611,30,2,02/04/2022 03:29:18 PM,Agree,Agree
11/16/2020,KY,144227,118641,25586,1724,354,2497,2332,165,36,7,11/18/2020 12:00:00 AM,Agree,Agree
11/09/2020,KY,126628,104948,21680,1781,231,2294,2160,134,37,5,11/11/2020 12:00:00 AM,Agree,Agree
09/04/2021,KY,605364,441860,163504,4913,1732,9052,8031,1021,64,11,09/06/2021 12:00:00 AM,Agree,Agree
10/30/2020,KY,108809,90845,17964,1988,383,2036,1938,98,18,1,11/01/2020 12:00:00 AM,Agree,Agree
11/22/2021,KY,774634,548364,226270,797,234,11895,10426,1469,12,0,11/24/2021 12:00:00 AM,Agree,Agree
12/19/2021,KY,829544,582587,246957,1616,353,12407,10879,1528,24,2,12/21/2021 12:00:00 AM,Agree,Agree
08/15/2021,KY,517976,382865,135111,2639,582,8261,7372,889,24,1,08/17/2021 12:00:00 AM,Agree,Agree
07/28/2021,KY,477822,356582,121240,1586,725,7990,7135,855,11,0,07/30/2021 12:00:00 AM,Agree,Agree
05/06/2020,KY,6029,5922,107,232,9,323,311,12,12,1,05/08/2020 12:00:00 AM,Agree,Agree
07/09/2020,KY,19997,18784,1213,426,73,745,716,29,9,0,07/11/2020 12:00:00 AM,Agree,Agree
04/17/2021,KY,438598,331846,106752,621,229,7459,6662,797,6,1,04/19/2021 12:00:00 AM,Agree,Agree
04/26/2021,KY,442591,334457,108134,198,46,7519,6716,803,8,0,04/28/2021 12:00:00 AM,Agree,Agree
06/30/2021,KY,462476,347157,115319,235,98,7859,7016,843,4,1,07/02/2021 12:00:00 AM,Agree,Agree
02/12/2020,KY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
10/22/2021,KY,737820,526392,211428,1268,528,11376,9964,1412,31,2,10/24/2021 12:00:00 AM,Agree,Agree
02/19/2021,KY,400822,307715,93107,1505,499,6799,6072,727,19,1,02/21/2021 12:00:00 AM,Agree,Agree
12/01/2020,KY,189520,155413,34107,3444,911,3182,2918,264,56,5,12/03/2020 12:00:00 AM,Agree,Agree
06/24/2021,KY,461505,346543,114962,194,71,7833,6993,840,3,0,06/26/2021 12:00:00 AM,Agree,Agree
01/12/2022,KY,967027,673875,293152,12368,3960,12808,11232,1576,15,1,01/14/2022 12:00:00 AM,Agree,Agree
07/21/2021,KY,470653,352160,118493,1007,402,7939,7090,849,6,1,07/23/2021 12:00:00 AM,Agree,Agree
11/25/2021,KY,780549,551828,228721,1930,713,11937,10459,1478,14,2,11/27/2021 12:00:00 AM,Agree,Agree
06/15/2020,KY,13222,12682,540,185,6,604,579,25,4,0,06/17/2020 12:00:00 AM,Agree,Agree
04/17/2020,KY,2573,2527,46,97,0,153,147,6,11,2,04/19/2020 12:00:00 AM,Agree,Agree
02/01/2021,KY,371589,288967,82622,1626,479,6271,5602,669,35,5,02/03/2021 12:00:00 AM,Agree,Agree
05/16/2020,KY,7996,7842,154,242,14,398,381,17,10,1,05/18/2020 12:00:00 AM,Agree,Agree
11/17/2021,KY,767579,543880,223699,1983,956,11828,10363,1465,12,3,11/19/2021 12:00:00 AM,Agree,Agree
06/27/2020,KY,16133,15371,762,362,23,667,640,27,7,0,06/29/2020 12:00:00 AM,Agree,Agree
07/24/2020,KY,29441,27222,2219,902,71,843,811,32,10,0,07/26/2020 12:00:00 AM,Agree,Agree
08/13/2020,KY,42023,38067,3956,870,116,1000,965,35,11,0,08/15/2020 12:00:00 AM,Agree,Agree
08/29/2021,KY,575799,422204,153595,3652,800,8748,7779,969,41,8,08/31/2021 12:00:00 AM,Agree,Agree
04/10/2020,KY,1875,1838,37,68,0,94,92,2,10,0,04/12/2020 12:00:00 AM,Agree,Agree
04/22/2020,KY,3262,3207,55,213,2,201,194,7,12,0,04/24/2020 12:00:00 AM,Agree,Agree
02/15/2020,KY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
10/31/2020,KY,110634,92274,18360,1825,396,2056,1958,98,20,0,11/02/2020 12:00:00 AM,Agree,Agree
01/22/2020,KY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
05/11/2020,KY,6807,6684,123,108,2,366,352,14,8,1,05/13/2020 12:00:00 AM,Agree,Agree
12/29/2021,KY,857838,601060,256778,6280,2382,12629,11079,1550,19,2,12/31/2021 12:00:00 AM,Agree,Agree
05/09/2020,KY,6576,6458,118,180,3,348,335,13,7,0,05/11/2020 12:00:00 AM,Agree,Agree
05/26/2021,KY,455867,342931,112936,352,129,7697,6868,829,9,0,05/28/2021 12:00:00 AM,Agree,Agree
11/23/2020,KY,166771,137029,29742,2371,312,2818,2602,216,45,7,11/25/2020 12:00:00 AM,Agree,Agree
10/12/2020,KY,84590,71789,12801,623,148,1680,1607,73,17,1,10/14/2020 12:00:00 AM,Agree,Agree
08/10/2021,KY,502506,372596,129910,2512,933,8158,7284,874,16,0,08/12/2021 12:00:00 AM,Agree,Agree
12/22/2020,KY,252618,203425,49193,3104,1030,4350,3941,409,58,6,12/24/2020 12:00:00 AM,Agree,Agree
05/25/2020,KY,9257,9045,212,19,3,470,449,21,8,1,05/27/2020 12:00:00 AM,Agree,Agree
04/24/2020,KY,3598,3539,59,179,1,219,211,8,9,1,02/02/2022 03:14:20 PM,Agree,Agree
12/27/2021,KY,846821,594514,252307,1561,494,12595,11049,1546,26,1,12/29/2021 12:00:00 AM,Agree,Agree
03/23/2020,KY,164,152,12,19,0,4,3,1,0,0,03/25/2020 12:00:00 AM,Agree,Agree
04/29/2020,KY,4516,4441,75,252,7,256,247,9,9,0,05/01/2020 12:00:00 AM,Agree,Agree
01/08/2021,KY,301946,239890,62056,4619,1148,5242,4717,525,42,6,01/10/2021 12:00:00 AM,Agree,Agree
05/08/2020,KY,6396,6281,115,187,4,341,328,13,11,0,05/10/2020 12:00:00 AM,Agree,Agree
05/19/2020,KY,8402,8231,171,191,14,423,404,19,9,1,05/21/2020 12:00:00 AM,Agree,Agree
03/01/2020,KY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12/23/2021,KY,839217,588948,250269,3054,1014,12509,10971,1538,20,1,12/25/2021 12:00:00 AM,Agree,Agree
07/12/2021,KY,465259,348919,116340,192,76,7901,7056,845,6,1,07/14/2021 12:00:00 AM,Agree,Agree
04/25/2021,KY,442393,334305,108088,344,96,7511,6708,803,6,1,04/27/2021 12:00:00 AM,Agree,Agree
02/08/2021,KY,385591,298299,87292,999,287,6504,5812,692,37,3,02/10/2021 12:00:00 AM,Agree,Agree
12/28/2020,KY,263754,211891,51863,1394,463,4689,4237,452,51,9,12/30/2020 12:00:00 AM,Agree,Agree
10/15/2020,KY,88117,74445,13672,1271,290,1722,1643,79,12,1,10/17/2020 12:00:00 AM,Agree,Agree
11/26/2020,KY,176713,145047,31666,3389,557,2949,2715,234,49,7,11/28/2020 12:00:00 AM,Agree,Agree
03/24/2021,KY,425340,323584,101756,668,270,7282,6504,778,6,1,03/26/2021 12:00:00 AM,Agree,Agree
01/04/2022,KY,892069,622278,269791,8386,3417,12724,11160,1564,5,0,01/06/2022 12:00:00 AM,Agree,Agree
10/17/2021,KY,731632,522817,208815,729,178,11229,9830,1399,33,6,10/19/2021 12:00:00 AM,Agree,Agree
09/20/2021,KY,668866,484622,184244,1910,549,9899,8717,1182,46,16,09/22/2021 12:00:00 AM,Agree,Agree
08/16/2021,KY,520015,384277,135738,2039,627,8286,7394,892,25,3,08/18/2021 12:00:00 AM,Agree,Agree
01/23/2020,KY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
06/09/2021,KY,458934,344897,114037,261,84,7769,6936,833,8,0,06/11/2021 12:00:00 AM,Agree,Agree
12/24/2021,KY,842075,590969,251106,2858,837,12529,10987,1542,20,4,12/26/2021 12:00:00 AM,Agree,Agree
03/04/2021,KY,413247,315810,97437,941,246,7038,6286,752,10,1,03/06/2021 12:00:00 AM,Agree,Agree
09/07/2020,KY,58916,52036,6880,292,80,1282,1233,49,7,0,09/09/2020 12:00:00 AM,Agree,Agree
07/14/2020,KY,22658,21178,1480,543,59,777,747,30,10,0,07/16/2020 12:00:00 AM,Agree,Agree
07/03/2021,KY,463051,347540,115511,199,60,7864,7021,843,3,0,07/05/2021 12:00:00 AM,Agree,Agree
04/18/2021,KY,438905,332080,106825,307,73,7463,6666,797,4,0,04/20/2021 12:00:00 AM,Agree,Agree
03/28/2020,KY,512,496,16,105,1,10,9,1,0,0,03/30/2020 12:00:00 AM,Agree,Agree
09/20/2020,KY,67543,58747,8796,446,87,1406,1355,51,9,0,09/22/2020 12:00:00 AM,Agree,Agree
04/20/2021,KY,439742,332583,107159,590,260,7475,6678,797,8,0,04/22/2021 12:00:00 AM,Agree,Agree
06/04/2021,KY,457941,344283,113658,269,91,7744,6912,832,6,0,06/06/2021 12:00:00 AM,Agree,Agree
12/18/2020,KY,243087,196396,46691,3809,1109,4108,3726,382,54,8,12/20/2020 12:00:00 AM,Agree,Agree
10/14/2021,KY,727873,520383,207490,2072,759,11132,9748,1384,51,7,10/16/2021 12:00:00 AM,Agree,Agree
12/21/2020,KY,249514,201351,48163,1873,308,4292,3889,403,67,7,12/23/2020 12:00:00 AM,Agree,Agree
03/08/2021,KY,415439,317269,98170,267,92,7094,6334,760,15,3,03/10/2021 12:00:00 AM,Agree,Agree
11/04/2020,KY,116695,97048,19647,1721,367,2139,2025,114,21,3,11/06/2020 12:00:00 AM,Agree,Agree
08/01/2021,KY,483781,360582,123199,1028,247,8032,7172,860,14,0,08/03/2021 12:00:00 AM,Agree,Agree
09/16/2020,KY,64878,56642,8236,768,209,1376,1326,50,14,0,09/18/2020 12:00:00 AM,Agree,Agree
08/22/2021,KY,544051,400663,143388,3069,793,8476,7558,918,29,6,08/24/2021 12:00:00 AM,Agree,Agree
07/23/2021,KY,472563,353394,119169,937,324,7949,7099,850,5,1,07/25/2021 12:00:00 AM,Agree,Agree
07/06/2021,KY,463399,347804,115595,137,50,7878,7035,843,8,0,07/08/2021 12:00:00 AM,Agree,Agree
12/13/2021,KY,815609,573953,241656,1084,254,12259,10746,1513,18,2,12/15/2021 12:00:00 AM,Agree,Agree
03/14/2020,KY,17,15,2,5,1,0,0,0,0,0,03/16/2020 12:00:00 AM,Agree,Agree
09/29/2020,KY,73708,63367,10341,944,282,1508,1448,60,8,2,10/01/2020 12:00:00 AM,Agree,Agree
02/27/2021,KY,409371,313278,96093,949,351,6973,6228,745,14,1,03/01/2021 12:00:00 AM,Agree,Agree
11/14/2020,KY,140905,116039,24866,2889,602,2429,2273,156,25,6,11/16/2020 12:00:00 AM,Agree,Agree
05/08/2021,KY,449394,338707,110687,469,172,7582,6770,812,12,0,05/10/2021 12:00:00 AM,Agree,Agree
10/02/2021,KY,706223,506808,199415,2290,860,10627,9313,1314,58,9,10/04/2021 12:00:00 AM,Agree,Agree
08/30/2021,KY,578651,424432,154219,2852,624,8792,7813,979,44,10,09/01/2021 12:00:00 AM,Agree,Agree
04/01/2021,KY,429745,326312,103433,660,242,7351,6567,784,5,0,04/03/2021 12:00:00 AM,Agree,Agree
11/29/2021,KY,784267,554466,229801,899,290,12001,10516,1485,16,1,12/01/2021 12:00:00 AM,Agree,Agree
07/11/2021,KY,465067,348803,116264,231,59,7895,7051,844,1,0,07/13/2021 12:00:00 AM,Agree,Agree
01/07/2021,KY,297327,236419,60908,4780,1261,5200,4681,519,48,4,01/09/2021 12:00:00 AM,Agree,Agree
03/09/2020,KY,2,1,1,0,0,0,0,0,0,0,03/11/2020 12:00:00 AM,Agree,Agree
07/24/2021,KY,473633,354048,119585,1070,416,7954,7104,850,5,0,07/26/2021 12:00:00 AM,Agree,Agree
06/30/2020,KY,16764,15941,823,347,47,684,656,28,6,0,07/02/2020 12:00:00 AM,Agree,Agree
09/05/2021,KY,608926,444639,164287,3562,783,9103,8073,1030,51,9,09/07/2021 12:00:00 AM,Agree,Agree
02/14/2020,KY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
07/16/2020,KY,23885,22254,1631,684,71,788,757,31,7,1,07/18/2020 12:00:00 AM,Agree,Agree
01/24/2020,KY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
10/25/2020,KY,100476,84377,16099,1117,110,1939,1850,89,27,3,10/27/2020 12:00:00 AM,Agree,Agree
03/07/2021,KY,415172,317094,98078,417,94,7079,6322,757,15,1,03/09/2021 12:00:00 AM,Agree,Agree
06/16/2020,KY,13457,12904,553,235,13,609,584,25,5,0,06/18/2020 12:00:00 AM,Agree,Agree
10/13/2020,KY,85455,72390,13065,865,264,1695,1620,75,15,2,10/15/2020 12:00:00 AM,Agree,Agree
09/03/2020,KY,56515,50112,6403,929,195,1238,1189,49,15,0,09/05/2020 12:00:00 AM,Agree,Agree
07/18/2021,KY,468440,350857,117583,360,86,7927,7079,848,4,1,07/20/2021 12:00:00 AM,Agree,Agree
10/16/2021,KY,730903,522266,208637,1407,520,11196,9803,1393,34,4,10/18/2021 12:00:00 AM,Agree,Agree
01/24/2021,KY,353281,276898,76383,2166,580,5975,5350,625,41,6,01/26/2021 12:00:00 AM,Agree,Agree
08/05/2020,KY,36576,33380,3196,661,136,928,895,33,5,0,08/07/2020 12:00:00 AM,Agree,Agree
11/29/2020,KY,183844,151091,32753,2626,447,3082,2829,253,51,6,12/01/2020 12:00:00 AM,Agree,Agree
10/15/2021,KY,729496,521379,208117,1623,627,11162,9773,1389,30,5,10/17/2021 12:00:00 AM,Agree,Agree
10/31/2021,KY,746843,531744,215099,553,150,11567,10130,1437,22,4,11/02/2021 12:00:00 AM,Agree,Agree
04/02/2021,KY,430328,326680,103648,583,215,7361,6576,785,10,1,04/04/2021 12:00:00 AM,Agree,Agree
08/02/2020,KY,34757,31875,2882,397,41,911,878,33,9,0,08/04/2020 12:00:00 AM,Agree,Agree
04/29/2021,KY,444619,335686,108933,637,230,7534,6729,805,3,0,05/01/2021 12:00:00 AM,Agree,Agree
05/26/2020,KY,9429,9205,224,172,12,476,455,21,6,0,05/28/2020 12:00:00 AM,Agree,Agree
10/07/2020,KY,80038,68191,11847,883,239,1592,1525,67,14,1,10/09/2020 12:00:00 AM,Agree,Agree
03/30/2020,KY,608,589,19,28,1,14,13,1,3,0,04/01/2020 12:00:00 AM,Agree,Agree
12/09/2020,KY,215427,176022,39405,3569,908,3634,3311,323,53,8,12/11/2020 12:00:00 AM,Agree,Agree
12/30/2020,KY,270665,216588,54077,3813,1103,4799,4330,469,48,7,01/01/2021 12:00:00 AM,Agree,Agree
06/13/2020,KY,12943,12412,531,280,18,594,569,25,7,0,06/15/2020 12:00:00 AM,Agree,Agree
07/19/2020,KY,26150,24302,1848,957,37,805,774,31,6,0,07/21/2020 12:00:00 AM,Agree,Agree
01/18/2022,KY,1030941,720132,310809,8426,2255,12890,11300,1590,11,3,01/20/2022 12:00:00 AM,Agree,Agree
03/23/2021,KY,424672,323186,101486,678,324,7276,6499,777,15,1,03/25/2021 12:00:00 AM,Agree,Agree
10/04/2021,KY,708590,508500,200090,1190,312,10732,9404,1328,51,6,10/06/2021 12:00:00 AM,Agree,Agree
02/03/2020,KY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/25/2020,KY,295,281,14,50,1,8,7,1,2,0,03/27/2020 12:00:00 AM,Agree,Agree
01/17/2021,KY,332595,262312,70283,2418,457,5664,5082,582,49,5,01/19/2021 12:00:00 AM,Agree,Agree
11/19/2020,KY,154647,126953,27694,4157,695,2629,2441,188,45,7,11/21/2020 12:00:00 AM,Agree,Agree
12/31/2021,KY,871616,609672,261944,6699,2442,12679,11121,1558,29,5,01/02/2022 12:00:00 AM,Agree,Agree
11/21/2020,KY,162294,133196,29098,3609,641,2732,2530,202,51,7,11/23/2020 12:00:00 AM,Agree,Agree
01/28/2022,KY,1146959,802655,344304,12503,3770,12975,11370,1605,3,0,01/30/2022 12:00:00 AM,Agree,Agree
04/24/2021,KY,442049,334057,107992,481,174,7505,6703,802,8,2,04/26/2021 12:00:00 AM,Agree,Agree
05/01/2020,KY,5034,4949,85,310,5,274,264,10,10,1,05/03/2020 12:00:00 AM,Agree,Agree
11/08/2021,KY,754684,536445,218239,516,118,11712,10261,1451,17,3,11/10/2021 12:00:00 AM,Agree,Agree
09/30/2020,KY,74535,63942,10593,827,252,1515,1455,60,7,0,10/02/2020 12:00:00 AM,Agree,Agree
01/15/2021,KY,326950,257973,68977,3852,938,5570,5002,568,48,6,01/17/2021 12:00:00 AM,Agree,Agree
03/18/2020,KY,55,50,5,11,0,1,1,0,0,0,03/20/2020 12:00:00 AM,Agree,Agree
05/13/2020,KY,7275,7143,132,272,4,378,364,14,5,0,05/15/2020 12:00:00 AM,Agree,Agree
11/05/2021,KY,752451,534967,217484,1255,533,11659,10214,1445,16,1,11/07/2021 12:00:00 AM,Agree,Agree
08/09/2021,KY,499994,371017,128977,1481,462,8142,7268,874,23,4,08/11/2021 12:00:00 AM,Agree,Agree
12/03/2021,KY,795745,561245,234500,2855,1046,12074,10584,1490,21,1,12/05/2021 12:00:00 AM,Agree,Agree
08/19/2020,KY,45777,41295,4482,691,119,1058,1021,37,10,0,08/21/2020 12:00:00 AM,Agree,Agree
06/08/2020,KY,11842,11394,448,120,20,560,536,24,6,0,06/10/2020 12:00:00 AM,Agree,Agree
05/20/2021,KY,454088,341755,112333,441,176,7652,6832,820,4,1,05/22/2021 12:00:00 AM,Agree,Agree
03/02/2020,KY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
11/15/2020,KY,142503,117271,25232,1598,366,2461,2303,158,32,2,11/17/2020 12:00:00 AM,Agree,Agree
02/26/2020,KY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
10/11/2021,KY,721740,516837,204903,816,246,11005,9634,1371,39,4,10/13/2021 12:00:00 AM,Agree,Agree
03/22/2020,KY,145,133,12,19,0,4,3,1,1,0,03/24/2020 12:00:00 AM,Agree,Agree
09/08/2021,KY,618910,451253,167657,4820,1939,9240,8186,1054,59,11,09/10/2021 12:00:00 AM,Agree,Agree
07/10/2020,KY,20611,19328,1283,614,70,748,719,29,3,0,07/12/2020 12:00:00 AM,Agree,Agree
01/29/2021,KY,365650,284888,80762,2757,860,6160,5505,655,25,2,01/31/2021 12:00:00 AM,Agree,Agree
09/21/2021,KY,672315,486525,185790,3449,1546,9969,8775,1194,70,12,09/23/2021 12:00:00 AM,Agree,Agree
05/23/2021,KY,455016,342383,112633,223,59,7672,6847,825,8,2,05/25/2021 12:00:00 AM,Agree,Agree
